,Index,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$
3214,3214,2012-04-27,0.9572,1.2197
3215,3215,2012-04-30,0.9606,1.2234
3216,3216,2012-05-01,0.9667,1.2261
3217,3217,2012-05-02,0.9705,1.2355
3218,3218,2012-05-03,0.9747,1.2497
3219,3219,2012-05-04,0.9814,1.2577
3220,3220,2012-05-07,0.9803,1.2569
3221,3221,2012-05-08,0.9884,1.2702
3222,3222,2012-05-09,0.9934,1.274
3223,3223,2012-05-10,0.9888,1.2705
3224,3224,2012-05-11,0.9935,1.271
3225,3225,2012-05-14,1.0002,1.2824
3226,3226,2012-05-15,1.0023,1.2945
3227,3227,2012-05-16,1.0067,1.3055
3228,3228,2012-05-17,1.0076,1.306
3229,3229,2012-05-18,1.0184,1.3259
3230,3230,2012-05-21,1.0149,1.3156
3231,3231,2012-05-22,1.0128,1.3142
3232,3232,2012-05-23,1.03,1.3387
3233,3233,2012-05-24,1.0231,1.3273
3234,3234,2012-05-25,1.0227,1.3231
3236,3236,2012-05-29,1.0178,1.3146
3237,3237,2012-05-30,1.0274,1.3245
3238,3238,2012-05-31,1.0298,1.3286
3239,3239,2012-06-01,1.0322,1.3268
3240,3240,2012-06-04,1.0289,1.3214
3241,3241,2012-06-05,1.0286,1.3252
3242,3242,2012-06-06,1.0096,1.3019
3243,3243,2012-06-07,1.0064,1.2967
3244,3244,2012-06-08,1.0133,1.3033
3245,3245,2012-06-11,1.0076,1.2933
3246,3246,2012-06-12,1.0076,1.2893
3247,3247,2012-06-13,1.0027,1.2852
3248,3248,2012-06-14,1.0011,1.2793
3249,3249,2012-06-15,0.9943,1.2697
3250,3250,2012-06-18,0.9913,1.265
3251,3251,2012-06-19,0.9808,1.2516
3252,3252,2012-06-20,0.981,1.2553
3253,3253,2012-06-21,0.9906,1.2617
3254,3254,2012-06-22,0.9941,1.265
3255,3255,2012-06-25,1.0019,1.2724
3256,3256,2012-06-26,0.9954,1.2642
3257,3257,2012-06-27,0.993,1.2649
3258,3258,2012-06-28,0.9975,1.2719
3259,3259,2012-06-29,0.9769,1.2458
3260,3260,2012-07-02,0.9767,1.2458
3261,3261,2012-07-03,0.9714,1.2408
3263,3263,2012-07-05,0.9717,1.2425
3264,3264,2012-07-06,0.9816,1.2555
3265,3265,2012-07-09,0.9827,1.2571
3266,3266,2012-07-10,0.9787,1.2549
3267,3267,2012-07-11,0.9754,1.2527
3268,3268,2012-07-12,0.9871,1.2661
3269,3269,2012-07-13,0.9792,1.2583
3270,3270,2012-07-16,0.9769,1.2545
3271,3271,2012-07-17,0.9727,1.2568
3272,3272,2012-07-18,0.9665,1.2514
3273,3273,2012-07-19,0.9594,1.245
3274,3274,2012-07-20,0.9631,1.2513
3275,3275,2012-07-23,0.9737,1.2673
3276,3276,2012-07-24,0.9753,1.2697
3277,3277,2012-07-25,0.9732,1.2724
3278,3278,2012-07-26,0.9625,1.2477
3279,3279,2012-07-27,0.9578,1.2382
3280,3280,2012-07-30,0.9534,1.2369
3281,3281,2012-07-31,0.9504,1.2323
3282,3282,2012-08-01,0.9508,1.2309
3283,3283,2012-08-02,0.9568,1.2361
3284,3284,2012-08-03,0.9464,1.2198
3285,3285,2012-08-06,0.9442,1.2168
3286,3286,2012-08-07,0.946,1.2234
3287,3287,2012-08-08,0.9458,1.2261
3288,3288,2012-08-09,0.9463,1.2329999999999999
3289,3289,2012-08-10,0.9462,1.2306
3290,3290,2012-08-13,0.9517,1.2373
3291,3291,2012-08-14,0.9518,1.2387
3292,3292,2012-08-15,0.9516,1.2387
3293,3293,2012-08-16,0.9519,1.2349
3294,3294,2012-08-17,0.9590000000000001,1.2376
3295,3295,2012-08-20,0.9563,1.2344
3296,3296,2012-08-21,0.953,1.2315
3297,3297,2012-08-22,0.9573,1.2349
3298,3298,2012-08-23,0.9543,1.2252
3299,3299,2012-08-24,0.9605,1.2321
3300,3300,2012-08-27,0.9627,1.2349
3301,3301,2012-08-28,0.9631,1.2412
3302,3302,2012-08-29,0.9647,1.2463
3303,3303,2012-08-30,0.9708,1.252
3304,3304,2012-08-31,0.9677,1.2442
3306,3306,2012-09-04,0.9775,1.2594
3307,3307,2012-09-05,0.9809,1.2575
3308,3308,2012-09-06,0.972,1.2475
3309,3309,2012-09-07,0.9625,1.2326
3310,3310,2012-09-10,0.965,1.2329
3311,3311,2012-09-11,0.9577,1.2222
3312,3312,2012-09-12,0.9567,1.2203
3313,3313,2012-09-13,0.9570000000000001,1.2143
3314,3314,2012-09-14,0.9469,1.2061
3315,3315,2012-09-17,0.9533,1.2086
3316,3316,2012-09-18,0.9573,1.2077
3317,3317,2012-09-19,0.9542,1.207
3318,3318,2012-09-20,0.9606,1.2099
3319,3319,2012-09-21,0.9552,1.2041
3320,3320,2012-09-24,0.96,1.2168
3321,3321,2012-09-25,0.9574,1.2086
3322,3322,2012-09-26,0.9655,1.2149
3323,3323,2012-09-27,0.9579,1.2019
3324,3324,2012-09-28,0.9626,1.2058
3325,3325,2012-10-01,0.9639,1.2064
3326,3326,2012-10-02,0.9716,1.2035
3327,3327,2012-10-03,0.9787,1.2191
3328,3328,2012-10-04,0.9776,1.2209
3329,3329,2012-10-05,0.9787,1.2149
3331,3331,2012-10-09,0.9815,1.2243
3332,3332,2012-10-10,0.9764,1.2229
3333,3333,2012-10-11,0.9746,1.2232
3334,3334,2012-10-12,0.9777,1.2231
3335,3335,2012-10-15,0.9761,1.2212
3336,3336,2012-10-16,0.9737,1.229
3337,3337,2012-10-17,0.9634,1.2168
3338,3338,2012-10-18,0.9618,1.216
3339,3339,2012-10-19,0.9682,1.2253
3340,3340,2012-10-22,0.9692,1.2231
3341,3341,2012-10-23,0.9757,1.2323
3342,3342,2012-10-24,0.9676,1.2265
3343,3343,2012-10-25,0.9663,1.2182
3344,3344,2012-10-26,0.9654,1.2157
3345,3345,2012-10-29,0.9681,1.2212
3346,3346,2012-10-30,0.9643,1.2189
3347,3347,2012-10-31,0.9643,1.2165
3348,3348,2012-11-01,0.9614,1.2101
3349,3349,2012-11-02,0.9646,1.2105
3350,3350,2012-11-05,0.9643,1.2117
3351,3351,2012-11-06,0.958,1.2082
3352,3352,2012-11-07,0.9608,1.2114
3353,3353,2012-11-08,0.9589,1.2234
3354,3354,2012-11-09,0.9620000000000001,1.2273
3356,3356,2012-11-13,0.9584,1.2201
3357,3357,2012-11-14,0.9618,1.232
3358,3358,2012-11-15,0.9695,1.2353
3359,3359,2012-11-16,0.9692,1.2358
3360,3360,2012-11-19,0.961,1.2222
3361,3361,2012-11-20,0.9631,1.2264
3362,3362,2012-11-21,0.9667,1.232
3364,3364,2012-11-23,0.9568,1.2136
3365,3365,2012-11-26,0.9569,1.2165
3366,3366,2012-11-27,0.9559,1.2179
3367,3367,2012-11-28,0.9551,1.2152
3368,3368,2012-11-29,0.9594,1.2171
3369,3369,2012-11-30,0.9589,1.2194
3370,3370,2012-12-03,0.9585,1.2167
3371,3371,2012-12-04,0.9545,1.2132
3372,3372,2012-12-05,0.956,1.2114
3373,3373,2012-12-06,0.9532,1.2012
3374,3374,2012-12-07,0.9537,1.2008
3375,3375,2012-12-10,0.9531,1.1986
3376,3376,2012-12-11,0.9508,1.1932
3377,3377,2012-12-12,0.9489,1.1889
3378,3378,2012-12-13,0.9498,1.1848
3379,3379,2012-12-14,0.9474,1.1839
3380,3380,2012-12-17,0.948,1.1843
3381,3381,2012-12-18,0.9499,1.1875
3382,3382,2012-12-19,0.9527,1.195
3383,3383,2012-12-20,0.9544,1.2
3384,3384,2012-12-21,0.9597,1.2129
3385,3385,2012-12-24,0.9643,1.2157
3387,3387,2012-12-26,0.9662,1.2256
3388,3388,2012-12-27,0.9653,1.2235
3389,3389,2012-12-28,0.963,1.2182
3390,3390,2012-12-31,0.9622,1.2096
3392,3392,2013-01-02,0.9531,1.2002
3393,3393,2013-01-03,0.951,1.2011
3394,3394,2013-01-04,0.9566,1.207
3395,3395,2013-01-07,0.9543,1.1975
3396,3396,2013-01-08,0.9537,1.1982
3397,3397,2013-01-09,0.9508,1.1908
3398,3398,2013-01-10,0.9453,1.1868
3399,3399,2013-01-11,0.9489,1.1946
3400,3400,2013-01-14,0.9469,1.1906
3401,3401,2013-01-15,0.9471,1.1922
3402,3402,2013-01-16,0.9467,1.1892
3403,3403,2013-01-17,0.9488,1.1891
3404,3404,2013-01-18,0.9528,1.1975
3406,3406,2013-01-22,0.9472,1.1903
3407,3407,2013-01-23,0.9474,1.1857
3408,3408,2013-01-24,0.9554,1.1919
3409,3409,2013-01-25,0.9596,1.1942
3410,3410,2013-01-28,0.9614,1.2039
3411,3411,2013-01-29,0.9555,1.1939
3412,3412,2013-01-30,0.9595,1.2034
3413,3413,2013-01-31,0.9585,1.1909
3414,3414,2013-02-01,0.9604,1.1815
3415,3415,2013-02-04,0.9595,1.1823
3416,3416,2013-02-05,0.9626,1.1844
3417,3417,2013-02-06,0.9688,1.1864
3418,3418,2013-02-07,0.9723,1.2044
3419,3419,2013-02-08,0.9691,1.1972
3420,3420,2013-02-11,0.9722,1.1946
3421,3421,2013-02-12,0.9701,1.1875
3422,3422,2013-02-13,0.9667,1.1895
3423,3423,2013-02-14,0.9663,1.1804
3424,3424,2013-02-15,0.9705,1.1825
3426,3426,2013-02-19,0.9662,1.1788
3427,3427,2013-02-20,0.9722,1.195
3428,3428,2013-02-21,0.9755,1.1976
3429,3429,2013-02-22,0.9692,1.193
3430,3430,2013-02-25,0.9724,1.1933
3431,3431,2013-02-26,0.9796,1.2124
3432,3432,2013-02-27,0.9802,1.2145
3433,3433,2013-02-28,0.9765,1.2069
3434,3434,2013-03-01,0.9794,1.2124
3435,3435,2013-03-04,0.9839,1.2149
3436,3436,2013-03-05,0.9768,1.2054
3437,3437,2013-03-06,0.9758,1.206
3438,3438,2013-03-07,0.9744,1.2092
3439,3439,2013-03-08,0.9778,1.2194
3440,3440,2013-03-11,0.9743,1.212
3441,3441,2013-03-12,0.9693,1.2112
3442,3442,2013-03-13,0.9714,1.2134
3443,3443,2013-03-14,0.9627,1.2191
3444,3444,2013-03-15,0.9617,1.2096
3445,3445,2013-03-18,0.9622,1.2129
3446,3446,2013-03-19,0.965,1.2137
3447,3447,2013-03-20,0.9626,1.2164
3448,3448,2013-03-21,0.9579,1.2008
3449,3449,2013-03-22,0.9572,1.1973
3450,3450,2013-03-25,0.9568,1.198
3451,3451,2013-03-26,0.9538,1.1933
3452,3452,2013-03-27,0.9583,1.1963
3453,3453,2013-03-28,0.9590000000000001,1.193
3454,3454,2013-03-29,0.9607,1.1962
3455,3455,2013-04-01,0.9596,1.1937
3456,3456,2013-04-02,0.9563,1.1868
3457,3457,2013-04-03,0.9541,1.1846
3458,3458,2013-04-04,0.9618,1.1932
3459,3459,2013-04-05,0.9629,1.1875
3460,3460,2013-04-08,0.9626,1.1829
3461,3461,2013-04-09,0.9533,1.1748
3462,3462,2013-04-10,0.9489,1.1673
3463,3463,2013-04-11,0.9466,1.1561
3464,3464,2013-04-12,0.9521,1.1666
3465,3465,2013-04-15,0.9622,1.1783
3466,3466,2013-04-16,0.9647,1.1781
3467,3467,2013-04-17,0.9703,1.1825
3468,3468,2013-04-18,0.9708,1.1874
3469,3469,2013-04-19,0.9712,1.1854
3470,3470,2013-04-22,0.9751,1.1896
3471,3471,2013-04-23,0.9745,1.1892
3472,3472,2013-04-24,0.975,1.1827
3473,3473,2013-04-25,0.9701,1.1741
3474,3474,2013-04-26,0.9732,1.1752
3475,3475,2013-04-29,0.9664,1.1675
3476,3476,2013-04-30,0.9641,1.1655
3477,3477,2013-05-01,0.9723,1.1773
3478,3478,2013-05-02,0.9747,1.1769
3479,3479,2013-05-03,0.9696,1.1712
3480,3480,2013-05-06,0.9758,1.1752
3481,3481,2013-05-07,0.9841,1.1844
3482,3482,2013-05-08,0.982,1.1913
3483,3483,2013-05-09,0.9812,1.1840000000000002
3484,3484,2013-05-10,1.0013,1.2086
3485,3485,2013-05-13,1.0035,1.2129
3486,3486,2013-05-14,1.0098,1.2174
3487,3487,2013-05-15,1.0117,1.216
3488,3488,2013-05-16,1.0156,1.2209999999999999
3489,3489,2013-05-17,1.0270000000000001,1.2373
3490,3490,2013-05-20,1.0217,1.2265
3491,3491,2013-05-21,1.0204,1.2253
3492,3492,2013-05-22,1.0324,1.237
3493,3493,2013-05-23,1.0247,1.2246
3494,3494,2013-05-24,1.0336,1.2349
3496,3496,2013-05-28,1.0371,1.2355
3497,3497,2013-05-29,1.0382,1.2299
3498,3498,2013-05-30,1.035,1.2382
3499,3499,2013-05-31,1.0408,1.2542
3500,3500,2013-06-03,1.0235,1.2347
3501,3501,2013-06-04,1.0373,1.2513
3502,3502,2013-06-05,1.0490000000000002,1.2587
3503,3503,2013-06-06,1.0425,1.2481
3504,3504,2013-06-07,1.0533,1.2686
3505,3505,2013-06-10,1.0561,1.2641
3506,3506,2013-06-11,1.0615,1.2708
3507,3507,2013-06-12,1.0512,1.2538
3508,3508,2013-06-13,1.0416,1.2453
3509,3509,2013-06-14,1.0431,1.2399
3510,3510,2013-06-17,1.0481,1.2508
3511,3511,2013-06-18,1.0534,1.2498
3512,3512,2013-06-19,1.0487,1.2435
3513,3513,2013-06-20,1.0884,1.2942
3514,3514,2013-06-21,1.088,1.2965
3515,3515,2013-06-24,1.0827,1.2938
3516,3516,2013-06-25,1.0813,1.2937
3517,3517,2013-06-26,1.0763,1.2801
3518,3518,2013-06-27,1.0774,1.2845
3519,3519,2013-06-28,1.0911,1.2895
3520,3520,2013-07-01,1.0814,1.2771
3521,3521,2013-07-02,1.0919,1.2887
3522,3522,2013-07-03,1.1005,1.2855
3524,3524,2013-07-05,1.1025,1.2968
3525,3525,2013-07-08,1.0972,1.2816
3526,3526,2013-07-09,1.0916,1.2728
3527,3527,2013-07-10,1.0935,1.2830000000000001
3528,3528,2013-07-11,1.093,1.2817
3529,3529,2013-07-12,1.1051,1.2852
3530,3530,2013-07-15,1.1006,1.2814
3531,3531,2013-07-16,1.0839,1.2692
3532,3532,2013-07-17,1.0859,1.2668
3533,3533,2013-07-18,1.0927,1.2684
3534,3534,2013-07-19,1.087,1.2585
3535,3535,2013-07-22,1.0808,1.2557
3536,3536,2013-07-23,1.08,1.2549
3537,3537,2013-07-24,1.0886,1.2588
3538,3538,2013-07-25,1.0879,1.2415
3539,3539,2013-07-26,1.082,1.2389
3540,3540,2013-07-29,1.0858,1.2461
3541,3541,2013-07-30,1.1038,1.2539
3542,3542,2013-07-31,1.1164,1.2577
3543,3543,2013-08-01,1.1212,1.271
3544,3544,2013-08-02,1.1235,1.2783
3545,3545,2013-08-05,1.1218,1.2822
3546,3546,2013-08-06,1.1146,1.2679
3547,3547,2013-08-07,1.1094,1.2536
3548,3548,2013-08-08,1.0976,1.2444
3549,3549,2013-08-09,1.0885,1.2441
3550,3550,2013-08-12,1.0897,1.2444
3551,3551,2013-08-13,1.0997,1.2588
3552,3552,2013-08-14,1.0941,1.2449
3553,3553,2013-08-15,1.0983,1.2429
3554,3554,2013-08-16,1.0878,1.2318
3555,3555,2013-08-19,1.0951,1.2369
3556,3556,2013-08-20,1.0996,1.2519
3557,3557,2013-08-21,1.1095,1.2692
3558,3558,2013-08-22,1.1079,1.2762
3559,3559,2013-08-23,1.1064,1.2791
3560,3560,2013-08-26,1.1063,1.2731
3561,3561,2013-08-27,1.1156,1.2829
3562,3562,2013-08-28,1.1174,1.2817
3563,3563,2013-08-29,1.1206,1.2885
3564,3564,2013-08-30,1.1235,1.2938
3566,3566,2013-09-03,1.1044,1.2844
3567,3567,2013-09-04,1.0885,1.2618
3568,3568,2013-09-05,1.0951,1.2658
3569,3569,2013-09-06,1.0864,1.2489
3570,3570,2013-09-09,1.0831,1.2469
3571,3571,2013-09-10,1.0765,1.2419
3572,3572,2013-09-11,1.0739,1.2401
3573,3573,2013-09-12,1.0786,1.227
3574,3574,2013-09-13,1.0819,1.2279
3575,3575,2013-09-16,1.0717,1.2217
3576,3576,2013-09-17,1.0679,1.2124
3577,3577,2013-09-18,1.0702,1.2168
3578,3578,2013-09-19,1.0589,1.1962
3579,3579,2013-09-20,1.0642,1.1945
3580,3580,2013-09-23,1.0589,1.1925
3581,3581,2013-09-24,1.0634,1.2058
3582,3582,2013-09-25,1.0654,1.2092
3583,3583,2013-09-26,1.0691,1.2083
3584,3584,2013-09-27,1.0725,1.2088
3585,3585,2013-09-30,1.0704,1.2015
3586,3586,2013-10-01,1.0653,1.2089
3587,3587,2013-10-02,1.0677,1.2092
3588,3588,2013-10-03,1.0659,1.2061
3589,3589,2013-10-04,1.0590000000000002,1.2009
3590,3590,2013-10-07,1.0598,1.2005
3591,3591,2013-10-08,1.0583,1.2042
3592,3592,2013-10-09,1.06,1.2055
3593,3593,2013-10-10,1.0564,1.2048
3594,3594,2013-10-11,1.0556,1.1999
3596,3596,2013-10-15,1.0501,1.1949
3597,3597,2013-10-16,1.0494,1.1896
3598,3598,2013-10-17,1.0371,1.1748
3599,3599,2013-10-18,1.034,1.1769
3600,3600,2013-10-21,1.035,1.1811
3601,3601,2013-10-22,1.0304,1.1741
3602,3602,2013-10-23,1.0382,1.1915
3603,3603,2013-10-24,1.0416,1.1982
3604,3604,2013-10-25,1.0441,1.2074
3605,3605,2013-10-28,1.045,1.2071
3606,3606,2013-10-29,1.0529,1.2099
3607,3607,2013-10-30,1.0536,1.2126
3608,3608,2013-10-31,1.0559,1.2082
3609,3609,2013-11-01,1.0595,1.2149
3610,3610,2013-11-04,1.0515,1.2069
3611,3611,2013-11-05,1.0541,1.2053
3612,3612,2013-11-06,1.0506,1.1929
3613,3613,2013-11-07,1.0561,1.1983
3614,3614,2013-11-08,1.0659999999999998,1.2115
3616,3616,2013-11-12,1.0764,1.2174
3617,3617,2013-11-13,1.0725,1.2105
3618,3618,2013-11-14,1.0728,1.2076
3619,3619,2013-11-15,1.0678,1.2003
3620,3620,2013-11-18,1.0638,1.1947
3621,3621,2013-11-19,1.0625,1.1989
3622,3622,2013-11-20,1.0673,1.2061
3623,3623,2013-11-21,1.0812,1.2182
3624,3624,2013-11-22,1.0913,1.2241
3625,3625,2013-11-25,1.0931,1.2213
3626,3626,2013-11-26,1.0965,1.2206
3627,3627,2013-11-27,1.1023,1.2306
3629,3629,2013-11-29,1.0959,1.2259
3630,3630,2013-12-02,1.0991,1.2228
3631,3631,2013-12-03,1.0961,1.2129
3632,3632,2013-12-04,1.11,1.2235
3633,3633,2013-12-05,1.1027,1.2179
3634,3634,2013-12-06,1.1,1.209
3635,3635,2013-12-09,1.1008,1.2092
3636,3636,2013-12-10,1.0929,1.2024
3637,3637,2013-12-11,1.103,1.2157
3638,3638,2013-12-12,1.1204,1.2139
3639,3639,2013-12-13,1.1159,1.2099
3640,3640,2013-12-16,1.115,1.2096
3641,3641,2013-12-17,1.1232,1.2127
3642,3642,2013-12-18,1.1256,1.2157
3643,3643,2013-12-19,1.1289,1.2238
3644,3644,2013-12-20,1.1213,1.2174
3645,3645,2013-12-23,1.1186,1.2177
3646,3646,2013-12-24,1.1211,1.2216
3648,3648,2013-12-26,1.1255,1.2258
3649,3649,2013-12-27,1.1254,1.2225
3650,3650,2013-12-30,1.1208,1.2167
3651,3651,2013-12-31,1.1199,1.2152
3653,3653,2014-01-02,1.1206,1.2189
3654,3654,2014-01-03,1.1141,1.2054
3655,3655,2014-01-06,1.1159,1.206
3656,3656,2014-01-07,1.1207,1.2063
3657,3657,2014-01-08,1.1225,1.2079
3658,3658,2014-01-09,1.1254,1.2124
3659,3659,2014-01-10,1.113,1.2057
3660,3660,2014-01-13,1.1046,1.1957
3661,3661,2014-01-14,1.1136,1.1906
3662,3662,2014-01-15,1.1204,1.1979
3663,3663,2014-01-16,1.1361,1.2016
3664,3664,2014-01-17,1.1392,1.2108
3666,3666,2014-01-21,1.1362,1.2026
3667,3667,2014-01-22,1.1313,1.2039
3668,3668,2014-01-23,1.1397,1.2016
3669,3669,2014-01-24,1.1474,1.2117
3670,3670,2014-01-27,1.1448,1.2152
3671,3671,2014-01-28,1.1403,1.2111
3672,3672,2014-01-29,1.1412,1.2079
3673,3673,2014-01-30,1.1401,1.2291
3674,3674,2014-01-31,1.1438,1.2361
3675,3675,2014-02-03,1.1393,1.2335
3676,3676,2014-02-04,1.1192,1.2194
3677,3677,2014-02-05,1.1222,1.2188
3678,3678,2014-02-06,1.1152,1.2089
3679,3679,2014-02-07,1.1162,1.2073
3680,3680,2014-02-10,1.1181,1.2086
3681,3681,2014-02-11,1.1056,1.199
3682,3682,2014-02-12,1.1077,1.2019
3683,3683,2014-02-13,1.1137,1.1992
3684,3684,2014-02-14,1.1083,1.1952
3686,3686,2014-02-18,1.1063,1.2031
3687,3687,2014-02-19,1.1078,1.2037
3688,3688,2014-02-20,1.1135,1.2073
3689,3689,2014-02-21,1.1159,1.2073
3690,3690,2014-02-24,1.1059999999999999,1.1995
3691,3691,2014-02-25,1.1079999999999999,1.1996
3692,3692,2014-02-26,1.1158,1.2057
3693,3693,2014-02-27,1.1161,1.1929
3694,3694,2014-02-28,1.1194,1.1919
3695,3695,2014-03-03,1.1199,1.1946
3696,3696,2014-03-04,1.1186,1.1935
3697,3697,2014-03-05,1.1131,1.1874
3698,3698,2014-03-06,1.0989,1.1779
3699,3699,2014-03-07,1.1024,1.1827
3700,3700,2014-03-10,1.1085,1.1813
3701,3701,2014-03-11,1.1086,1.1781
3702,3702,2014-03-12,1.1146,1.1781
3703,3703,2014-03-13,1.104,1.1671
3704,3704,2014-03-14,1.1062,1.1695
3705,3705,2014-03-17,1.0999,1.1662
3706,3706,2014-03-18,1.0948,1.1586
3707,3707,2014-03-19,1.0985,1.16
3708,3708,2014-03-20,1.1059999999999999,1.1712
3709,3709,2014-03-21,1.1001,1.1699
3710,3710,2014-03-24,1.0958,1.1701
3711,3711,2014-03-25,1.0933,1.1686
3712,3712,2014-03-26,1.084,1.162
3713,3713,2014-03-27,1.0797,1.1522
3714,3714,2014-03-28,1.0824,1.1554
3715,3715,2014-03-31,1.0782,1.1515
3716,3716,2014-04-01,1.0808,1.1534
3717,3717,2014-04-02,1.0827,1.1686
3718,3718,2014-04-03,1.0847,1.1714
3719,3719,2014-04-04,1.0762,1.1648
3720,3720,2014-04-07,1.0793,1.1629
3721,3721,2014-04-08,1.0688,1.1531
3722,3722,2014-04-09,1.0675,1.1546
3723,3723,2014-04-10,1.0611,1.1484
3724,3724,2014-04-11,1.0637,1.1513
3725,3725,2014-04-14,1.0628,1.1537
3726,3726,2014-04-15,1.0704,1.1587
3727,3727,2014-04-16,1.0661,1.1616
3728,3728,2014-04-17,1.0708,1.1651
3729,3729,2014-04-18,1.0718,1.1637
3730,3730,2014-04-21,1.071,1.168
3731,3731,2014-04-22,1.0678,1.1617
3732,3732,2014-04-23,1.0772,1.1654
3733,3733,2014-04-24,1.0803,1.1682
3734,3734,2014-04-25,1.0785,1.1652
3735,3735,2014-04-28,1.0806,1.1722
3736,3736,2014-04-29,1.0792,1.1704
3737,3737,2014-04-30,1.0774,1.1621
3738,3738,2014-05-01,1.0782,1.159
3739,3739,2014-05-02,1.0803,1.1567
3740,3740,2014-05-05,1.0781,1.1518
3741,3741,2014-05-06,1.0684,1.1408
3742,3742,2014-05-07,1.0711,1.1531
3743,3743,2014-05-08,1.0659,1.1551
3744,3744,2014-05-09,1.0686,1.1613
3745,3745,2014-05-12,1.0679,1.1601
3746,3746,2014-05-13,1.0673,1.1561
3747,3747,2014-05-14,1.0662,1.1534
3748,3748,2014-05-15,1.07,1.1578
3749,3749,2014-05-16,1.0676,1.1581
3750,3750,2014-05-19,1.0703,1.1579
3751,3751,2014-05-20,1.08,1.1663
3752,3752,2014-05-21,1.0852,1.1703
3753,3753,2014-05-22,1.0844,1.168
3754,3754,2014-05-23,1.0828,1.1699
3756,3756,2014-05-27,1.0823,1.1715
3757,3757,2014-05-28,1.0838,1.1776
3758,3758,2014-05-29,1.0765,1.1815
3759,3759,2014-05-30,1.0755,1.1786
3760,3760,2014-06-02,1.0811,1.1805
3761,3761,2014-06-03,1.0805,1.186
3762,3762,2014-06-04,1.0789,1.1872
3763,3763,2014-06-05,1.0728,1.1791
3764,3764,2014-06-06,1.072,1.1765
3765,3765,2014-06-09,1.0699,1.1774
3766,3766,2014-06-10,1.0678,1.1751
3767,3767,2014-06-11,1.0648,1.1681
3768,3768,2014-06-12,1.0604,1.1515
3769,3769,2014-06-13,1.0643,1.1557
3770,3770,2014-06-16,1.0638,1.1518
3771,3771,2014-06-17,1.0707,1.1549
3772,3772,2014-06-18,1.0707,1.1522
3773,3773,2014-06-19,1.0632,1.1473
3774,3774,2014-06-20,1.0653,1.1506
3775,3775,2014-06-23,1.0619,1.1482
3776,3776,2014-06-24,1.0661,1.1513
3777,3777,2014-06-25,1.0641,1.1446
3778,3778,2014-06-26,1.0633,1.141
3779,3779,2014-06-27,1.0624,1.1409
3780,3780,2014-06-30,1.0608,1.1422
3781,3781,2014-07-01,1.054,1.14
3782,3782,2014-07-02,1.0589,1.1401
3783,3783,2014-07-03,1.0686,1.1412
3785,3785,2014-07-07,1.0671,1.1405
3786,3786,2014-07-08,1.0638,1.1379
3787,3787,2014-07-09,1.0643,1.1357
3788,3788,2014-07-10,1.0653,1.1346
3789,3789,2014-07-11,1.0658,1.1358
3790,3790,2014-07-14,1.0647,1.136
3791,3791,2014-07-15,1.0677,1.1406
3792,3792,2014-07-16,1.0681,1.148
3793,3793,2014-07-17,1.067,1.1506
3794,3794,2014-07-18,1.0654,1.1523
3795,3795,2014-07-21,1.0664,1.1504
3796,3796,2014-07-22,1.0652,1.1551
3797,3797,2014-07-23,1.0582,1.1509
3798,3798,2014-07-24,1.0617,1.1646
3799,3799,2014-07-25,1.0634,1.1699
3800,3800,2014-07-28,1.0627,1.1696
3801,3801,2014-07-29,1.0663,1.1769
3802,3802,2014-07-30,1.0735,1.1808
3803,3803,2014-07-31,1.0752,1.1779
3804,3804,2014-08-01,1.0748,1.1751
3805,3805,2014-08-04,1.072,1.173
3806,3806,2014-08-05,1.0752,1.182
3807,3807,2014-08-06,1.0722,1.1825
3808,3808,2014-08-07,1.0772,1.1776
3809,3809,2014-08-08,1.0779,1.1804
3810,3810,2014-08-11,1.0796,1.1815
3811,3811,2014-08-12,1.0787,1.1855
3812,3812,2014-08-13,1.075,1.1822
3813,3813,2014-08-14,1.0727,1.1774
3814,3814,2014-08-15,1.0746,1.1781
3815,3815,2014-08-18,1.0718,1.1797
3816,3816,2014-08-19,1.074,1.1844
3817,3817,2014-08-20,1.0746,1.1902
3818,3818,2014-08-21,1.075,1.1902
3819,3819,2014-08-22,1.0742,1.1915
3820,3820,2014-08-25,1.0757,1.1975
3821,3821,2014-08-26,1.073,1.1995
3822,3822,2014-08-27,1.0712,1.1949
3823,3823,2014-08-28,1.0693,1.1939
3824,3824,2014-08-29,1.0702,1.1952
3826,3826,2014-09-02,1.0781,1.2035
3827,3827,2014-09-03,1.0705,1.2026
3828,3828,2014-09-04,1.0683,1.2034
3829,3829,2014-09-05,1.0666,1.2009
3830,3830,2014-09-08,1.0753,1.207
3831,3831,2014-09-09,1.0861,1.2129
3832,3832,2014-09-10,1.0925,1.2129
3833,3833,2014-09-11,1.0971,1.2214
3834,3834,2014-09-12,1.1053,1.2261
3835,3835,2014-09-15,1.1078,1.2246
3836,3836,2014-09-16,1.0994,1.2185
3837,3837,2014-09-17,1.1077,1.2268
3838,3838,2014-09-18,1.1131,1.2279
3839,3839,2014-09-19,1.1192,1.2317
3840,3840,2014-09-22,1.1266,1.2308
3841,3841,2014-09-23,1.1296,1.2398
3842,3842,2014-09-24,1.1274,1.2396
